"target"	"var1"	"var2"	"var3"	"var4"	"var5"	"var6"	"var7"	"var8"	"var9"	"var10"	"var11"	"var12"	"var13"	"var14"	"var15"	"var16"	"var17"	"var18"	"var19"	"var20"	"var21"	"var22"
0	62	31	0	0	0	0	0	0.833333313465118	9999999	1817	346	641.666687011719	1.5	3	3	0	6000	0	0	0	0	0
0	79	43	0	0	0	0	0	0	0	0	0	0	4	7	1	0	2000	1968.25	30.7299995422363	0	64	1
1	18	37	0	1	796	6179.66650390625	-1	1	-0.885593235492706	12725	2517.5	4367.66650390625	0	1	0	0	0	0	0	0	0	0
1	82	42	0	0	0	0	0	0.5	9999999	72	28	48	0	2	3	0	0	0	0	0	0	0
0	46	35	0	0	0	4133.16650390625	-0.0694500207901001	0.833333313465118	-0.0729295462369919	3361	2328.16674804688	1870.33337402344	1.16666662693024	2	1	0	0	0	0	0	0	0
0	56	33	0	0	0	0	0	1	0	558	558	558	5	7	1	0	2400	2324.26000976562	76.1600036621094	0	44.7766647338867	2
1	47	40	0	0	0	2761.66674804688	0.0255434773862362	1	-0.124910160899162	8481	1502.83337402344	6789	0.833333313465118	3	1	0	0	0	0	0	0	0
0	0	40	0	0	0	2791.5	0.300562620162964	1	8.04910755157471	2027	387	900.333312988281	1	1	1.66666662693024	0	0	0	0	0	0	0
0	0	32	4768.33349609375	1	335	2583	0.0347358137369156	1	-0.17761367559433	3120	1075.33337402344	2121.66674804688	2.66666674613953	3	1	0	0	0	0	0	0	0
0	91	35	0	0	0	6848.33349609375	0.0405959039926529	1	-0.0892917662858963	5902	449.166656494141	5353.33349609375	2	4	1	0	12100	0	0	0	2630.80004882812	17.3333339691162
0	3	45	0	0	0	1881.83337402344	2.7222797870636	1	-0.578680813312531	8687	6291.16650390625	4492.33349609375	0	0	0	0	0	0	0	0	0	0
1	69	36	0	0	0	871	-1	0.666666686534882	-1	407	99.1666641235352	1.33333337306976	1	2	0	0	7900	7900	0	0	0	0
1	9	41	0	0	0	2369.33325195312	-1	1	-0.998531579971313	4086	570.5	39	1.33333337306976	2	3	0	7900	7229.64990234375	1000.04998779297	917	0	0
0	1	47	0	0	0	3240.19995117188	0.774136066436768	1	0.190391466021538	5352	1624	4088.33325195312	0.16666667163372	1	1	0	700	700	0	0	0	0
1	2	57	10762.3330078125	1	2277	0	0	1	0.329457372426987	1131	119	705	0	3	1	0	5000	4952.45361328125	81.2799987792969	0	0	0
0	0	37	0	0	0	2252.33325195312	-0.142000004649162	1	13.8235292434692	3871	1200.66662597656	2623.66674804688	1	1	1.66666662693024	0	0	0	0	0	0	0
0	71	31	0	0	0	7670	0.0221138205379248	1	0.00734374159947038	79276	20842.5	77236.3359375	1.5	2	1	0	12000	10272.3896484375	3963.30395507812	0	4270.3798828125	24.3333339691162
1	22	42	0	0	0	0	0	1	3.73076915740967	195	102.666664123535	123	2	3	3	-1	0	6.40999984741211	0	4750.52099609375	0	16
1	8	48	0	0	0	2964.5	-1	1	-0.956917464733124	1739	360.333343505859	71	0	0	0	0	0	0	0	0	0	0
0	47	54	8367.3330078125	0	0	13276.1669921875	-0.251077026128769	1	-0.406906336545944	31044	0	22379	5	6	1	0	30000	0	0	0	8150.1728515625	9
0	2	44	0	0	0	0	0	0.833333313465118	-0.993234097957611	2217	1015.66668701172	556.333312988281	0	0	0	0	0	0	0	0	0	0
1	16	51	81460.6640625	0	0	0	0	1	-0.371710538864136	912	752.5	639.666687011719	2.66666674613953	5	1	0	0	0	0	0	0	0
0	10	35	125727	1	3366.33325195312	6824.83349609375	0	1	0.229846432805061	394605	57967.16796875	364341.65625	2	4	1	0	0	0	0	0	0	0
0	0	33	19135	1	1729	6962.16650390625	0.00116395077202469	1	0.0944090262055397	11255	3407.5	8072.33349609375	1	2	1	0	5000	0	0	843.431640625	1108.30004882812	2.5
0	0	48	0	0	0	1639.5	-0.532844007015228	0.833333313465118	9999999	1367	441.333343505859	407.333343505859	1	1	1	0	0	0	0	0	0	0
1	6	41	0	0	0	8419	-1	1	-0.989122986793518	8734	2602.5	69.6666641235352	1	1	0	0	0	0	0	0	0	0
1	51	59	0	0	0	1101	0.893785297870636	1	16.7142848968506	394	105	180.66667175293	1	3	1	0	0	0	0	0	0	0
1	25	39	0	0	0	0	0	0.333333343267441	-1	8588	1432	0	0	1	3	0	0	0	0	0	0	0
1	23	40	0	0	0	0	0	1	-0.94407331943512	50745	219.83332824707	1935.33337402344	0	3	3	0	0	0	0	0	0	0
0	2	58	0	0	0	3429.19995117188	9999999	1	1.75456058979034	2725	1397	1584	0	1	1	-1	0	0	0	0	0	0
1	37	48	25581	1.5	788	4785.66650390625	2.29308223724365	1	0.099833607673645	16644	1663.66662597656	15477.3330078125	1.66666662693024	3	1	0	1450	1421.56994628906	60.6559982299805	308.940002441406	37.4333343505859	1.39999997615814
0	2	49	7954	1	430	4052.5	1.82603597640991	1	-0.981735169887543	876	288.666656494141	203	0	1	3	0	3600	0	0	2128.1201171875	36.1599998474121	1.5
0	0	46	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	0	0	160	30	1.16666662693024
0	2	45	0	0	0	4622.33349609375	-0.226136207580566	1	0.0404994152486324	14680	333.333343505859	13443.6669921875	1	2	1	0	11000	10974.3994140625	38.4000015258789	4295.283203125	0	0
0	4	40	0	0	0	3921.83325195312	0.160730183124542	1	-0.346798986196518	7965	642	5605	2.66666674613953	4	1	0	13000	7377.23974609375	9377.43359375	4086.78002929688	849.253356933594	2.16666674613953
1	5	31	0	0	0	0	0	1	-0.992094874382019	948	248.16667175293	48.6666679382324	0	2	1.66666662693024	0	1600	0	0	0	26.1299991607666	1.5
0	8	62	0	0	0	6925.39990234375	3.75778651237488	1	4.62481498718262	22803	11161.1669921875	14404.3330078125	0.833333313465118	2	1	0	1000	0	0	0	0	0
0	42	50	0	0	0	0	0	0	0	0	0	0	2	4	3	0	2000	332.27001953125	1666.54602050781	42.5366668701172	801.156677246094	6.16666650772095
1	11	42	0	0	0	0	0	1	9.17647075653076	1283	281.333343505859	123.666664123535	1.33333337306976	2	1	0	0	0	0	0	0	0
0	2	33	0	0	0	0	0	1	-0.949561417102814	4018	1732.16662597656	1522.33337402344	2	2	1	0	0	0	0	0	0	0
0	66	38	11125.6669921875	1	415.5	4544.39990234375	-0.128760918974876	1	0.859598219394684	24993	2588.33325195312	17358	0.16666667163372	1	1	0	5250	2844.53344726562	3163.7099609375	659.650024414062	990.515014648438	8.19999980926514
0	4	26	0	0	0	3376.16674804688	0.459459453821182	1	0.976474285125732	6301	2486.83325195312	3092.33325195312	1	2	0	9999999	3000	2379.13012695312	115.949996948242	23.6599998474121	2037.93664550781	14.3999996185303
0	18	38	0	0	0	0	0	1	-0.0029411765281111	341	0	339.666656494141	2	4	3	0	3380	3340.169921875	81.4199981689453	30.0183334350586	0	0
1	20	36	2691.33325195312	1	576	2645.33325195312	-0.100039385259151	1	-0.218741104006767	3783	3028.33325195312	3283.33325195312	0	1	1	0	3100	3106.1201171875	0	0	294.779998779297	1.66666662693024
0	86	59	0	0	0	4213.5	-0.0603270046412945	1	-0.101516917347908	6126	3293.33325195312	4416.66650390625	5	7	1.33333337306976	0	20000	0	0	12473.5537109375	945.176635742188	5.66666650772095
1	13	46	0	0	0	0	0	0.666666686534882	9999999	3095	1113.33337402344	760.333312988281	0	2	1	0	0	0	0	0	0	0
0	15	41	0	0	0	2502.5	9999999	1	0.351129114627838	21360	3950.16674804688	19110.333984375	0	1	0	0	2700	0	0	0	0	0
0	2	39	0	0	0	1770	-0.0802069827914238	1	0.187031373381615	8549	917.166687011719	7545	1.16666662693024	1	1.66666662693024	0	0	0	0	0	0	0
0	33	32	4078.66674804688	1	423	2026.5	0.0122850118204951	1	0.00426484690979123	10590	956	10191.3330078125	3.33333325386047	5	1.66666662693024	0	5550	5085.46337890625	626.27001953125	0	275.880004882812	3.83333325386047
0	1	31	0	0	0	1435.66662597656	-0.0465116277337074	1	-0.850212275981903	1649	831.166687011719	780.333312988281	1	2	3	0	0	0	0	0	0	0
0	5	30	0	0	0	0	0	1	26.4166660308838	473	331.833343505859	416	0	0	0	0	0	0	0	0	0	0
0	89	55	32829.66796875	1	1173	0	0	1	-0.571428596973419	19172	6	6551.66650390625	2	3	1	0	1e+05	0	0	38310.80859375	2550.669921875	4.5
0	27	42	55676	1	601	0	0	1	-0.998637616634369	5306	1043.33337402344	69.6666641235352	1.16666662693024	2	1	0	2500	0	0	0	0	1
0	47	35	0	0	0	3393.5	0.0472292192280293	1	0.125984251499176	3040	1504	1726	4.66666650772095	6	1	0	8300	800	0	0	0	6
1	25	56	0	0	0	0	0	0	0	0	0	0	2.5	5	3	-1	0	1535.15502929688	0	2.48000001907349	19.2900009155273	1.33333337306976
0	100	52	0	0	0	773.833312988281	-0.00888099428266287	1	-0.234084978699684	13038	5222.66650390625	7642	0	2	2	0	0	0	0	0	0	0
1	5	38	0	0	0	1511.16662597656	0.885004580020905	1	0.17130434513092	2774	1101.5	1824	0	0	0	0	0	0	0	0	0	0
0	1	65	0	0	0	3628.16674804688	-0.62889301776886	1	-0.959973454475403	4522	870.166687011719	137.33332824707	2	3	1	0	0	0	0	0	0	0
0	5	50	0	0	0	3151.19995117188	-1	0.833333313465118	-0.992691814899445	5747	2153.5	1548	1	2	1	0	3450	3669.77001953125	0	0	0	0
0	8	44	0	0	0	2114.16674804688	0.0511398650705814	1	0.182311624288559	5140	759.333312988281	3106.66674804688	2.5	4	3	0	3200	2672.49658203125	559.320007324219	752.445007324219	183.899993896484	1
0	79	43	0	0	0	0	0	1	-0.906391799449921	38127	16120.3330078125	5466.66650390625	0	0	0	0	0	0	0	0	0	0
1	17	52	0	0	0	3959.5	-0.700490295886993	1	0.224753230810165	2300	1666	1375	1	2	1	0	7700	0	0	0	105.870002746582	1
0	76	47	0	0	0	7686.5	-0.37649929523468	1	0.125293210148811	98937	0	92875.6640625	0	1	0	0	25740	20940	0	0	0	0
1	74	63	18328.333984375	1	648	2627.5	-1	0.833333313465118	-0.884444415569305	2025	747	253	0	1	1	0	0	0	0	0	0	0
0	4	52	0	0	0	2889.16674804688	-0.46593776345253	1	-0.439271867275238	3351	1824.83337402344	1386.33337402344	3.16666674613953	5	1	-1	0	0	0	0	0	0
1	23	38	0	0	0	0	0	1	-0.0364676453173161	3517	2641.16674804688	2245.33325195312	3	5	1	0	3100	3062.48681640625	37.6699981689453	0	0	0
1	52	41	0	0	0	2572.5	-1	1	-0.987922728061676	828	245.33332824707	10	0	3	3	-1	0	0	0	7268.87646484375	27.4650001525879	1.39999997615814
1	61	46	228907.671875	0	0	0	0	1	-0.829545438289642	117	55.1666679382324	15	0	3	1	0	12000	0	0	0	8590.4404296875	6.25
0	0	61	0	0	0	1908.16662597656	0.209775492548943	1	-0.792753756046295	21004	5372.16650390625	1539.66662597656	1	1	0	0	0	0	0	0	0	0
1	28	40	0	0	0	0	0	1	-0.931623935699463	117	43.3333320617676	8	0	0	0	0	0	0	0	0	0	0
0	0	58	0	0	0	8518.1669921875	0.794476568698883	1	14.9119853973389	8497	2612	3788.66674804688	3	4	1	0	0	0	0	0	0	0
0	0	42	0	0	0	1843.5	0.917974710464478	1	0.6181640625	1657	581.666687011719	708.666687011719	0	2	2.33333325386047	0	0	0	0	0	0	0
0	0	58	0	0	0	2129.5	1.61379313468933	1	7.19999980926514	632	245	226.33332824707	0	1	0	9999999	2200	2200	0	0	0	0
0	31	57	0	0	0	0	0	0	0	0	0	0	5.66666650772095	8	3	0	4300	1158.05334472656	825.840026855469	218.599990844727	350.510009765625	4.16666650772095
0	82	50	0	0	0	1530.80004882812	1.08690750598907	0.833333313465118	-0.952380955219269	845	189.83332824707	56	0	0	0	0	0	0	0	0	0	0
1	84	44	6154.33349609375	1	527	2469	-1	1	-0.769361674785614	1175	412.666656494141	271	0	2	1	0	2500	0	0	0	0	0
0	97	36	7442	0	0	3034	-0.635741353034973	1	-0.94526594877243	4531	1235	955.333312988281	0	1	1	0	2900	0	0	2244.55346679688	981.299987792969	8.33333301544189
1	31	36	0	0	0	1394.66662597656	3.32892560958862	1	0.28571429848671	169	51.1666679382324	91	0	0	0	0	0	0	0	0	0	0
1	0	32	0	0	0	0	0	1	62.1282043457031	2462	440.333343505859	850	0	2	1	0	0	0	0	0	0	0
1	1	33	0	0	0	2480.33325195312	0.136679917573929	1	-0.360019385814667	16513	8244.8330078125	10256	0	0	0	0	0	0	0	0	0	0
0	24	53	0	0	0	10196.3330078125	1.83864331245422	1	4346	35904	11383.6669921875	4917.66650390625	1	6	3	0	2000	1830	510	306.741668701172	704.700012207031	2
0	0	32	0	0	0	1459.75	9999999	1	1.97265625	2449	1577	2391.66674804688	1.20000004768372	1	0	0	0	0	0	0	0	0
0	56	60	0	0	0	0	0	1	-0.0650710538029671	1337	1289.83337402344	1265	0	1	0	0	12500	12500	0	0	0	0
1	23	33	0	0	0	5126.5	0.00144875049591064	1	-0.316744565963745	4229	2560.16674804688	2830.33325195312	0	0	0	0	0	0	0	0	0	0
0	91	54	0	0	0	2170.33325195312	0.00151975685730577	0.833333313465118	1.16483521461487	200	91.6666641235352	86.3333358764648	0	0	0	0	0	0	0	0	0	0
0	7	34	12121	1	734	0	0	1	-0.227387323975563	6473	4566	5240.33349609375	3.5	6	1	0	21500	14913.4501953125	7358.333984375	811.5966796875	1246.15002441406	9.16666698455811
1	25	33	0	0	0	0	0	0.666666686534882	-0.863636374473572	44	14.8333330154419	4	1	2	1.33333337306976	0	1500	0	0	0	0	0
0	99	60	0	0	0	2339.5	-0.115702480077744	1	-0.400000005960464	92	25.6666660308838	35.3333320617676	0	1	3	0	0	0	0	0	0	0
0	88	48	0	0	0	2774	-1	0.16666667163372	0	1507	251.16667175293	0	0	1	1	0	0	0	0	0	0	0
1	33	36	0	0	0	0	0	1	-0.240601509809494	2151	347	1427	0.666666686534882	1	1	0	5600	0	0	120.38500213623	91.4000015258789	4
0	4	39	0	0	0	505.5	0	1	-0.187880471348763	3907	3155.5	2879	0	0	0	0	0	0	0	0	0	0
0	3	32	0	0	0	2097.5	0	1	-0.0666666701436043	3654	2090.33325195312	2303	0	0	0	0	0	0	0	0	0	0
0	33	56	0	0	0	3638.66674804688	-0.019062077626586	1	-0.867752134799957	17074	1971.33337402344	9846.3330078125	3.33333325386047	4	1.66666662693024	0	14000	0	0	2023.71166992188	0	0
0	16	34	79886.3359375	0	0	5576.66650390625	0.263513505458832	1	0.0521449483931065	20975	18789.5	18685	2.16666674613953	4	1	0	5000	5000	0	0	0	0
0	1	37	0	0	0	1433.66662597656	0.111208409070969	1	-0.913235306739807	1725	339.5	210.66667175293	4.33333349227905	6	3	-1	0	0	0	0	0	0
0	39	61	0	0	0	0	0	1	25.474308013916	11938	6147.5	8457.6669921875	4.33333349227905	6	3	0	3500	3445.6201171875	81.1399993896484	0	0	0
0	61	36	0	0	0	0	0	1	-0.341255158185959	12773	0	7113.33349609375	1.5	3	3	0	3900	0	0	2536.73803710938	0	0
0	26	34	0	0	0	2265.66674804688	0.680061817169189	1	0.115316115319729	7707	4951.66650390625	6949	0	5	3	0	0	0	0	0	0	0
0	49	43	0	0	0	1361.83337402344	0.431858420372009	1	0.477975636720657	1577	873.166687011719	945.666687011719	1.33333337306976	2	1	0	0	0	0	0	0	0
0	86	33	0	0	0	0	0	1	-0.206896558403969	92	47.6666679382324	40	0	0	0	0	0	0	0	0	0	0
0	77	66	0	0	0	0	0	1	-0.0531904734671116	10453	2978.5	9689.6669921875	2	3	3	0	0	0	0	0	0	0
0	10	62	0	0	0	0	0	0	0	0	0	0	1.83333337306976	3	3	0	1650	0	0	601.948303222656	0	0
0	3	37	0	0	0	0	0	1	1.42310631275177	31639	9065.3330078125	27335	3.33333325386047	5	1	0	30000	4161.7431640625	23164.98046875	13270.6201171875	0	9
1	3	46	0	0	0	1136.33337402344	0.211246207356453	1	-0.0564971752464771	5390	760.666687011719	3751.33325195312	1	2	3	0	3400	0	0	1318.56005859375	597.786682128906	1.60000002384186
0	0	31	72828.3359375	0	0	6615.2001953125	-1	1	0.451130986213684	24583	14368.1669921875	18612	3.66666674613953	5	3	0	0	0	0	0	0	0
0	6	44	0	0	0	2241	-0.0706627666950226	1	-0.394652396440506	1870	1361.5	1192.33337402344	1	2	1	0	2250	1031.99670410156	2024.84997558594	0	851.926696777344	7
0	68	41	0	0	0	7402.60009765625	-1	1	-0.138394549489021	32230	5934.83349609375	28338.333984375	2	3	3	0	0	0	0	0	0	0
0	6	31	46826.33203125	0	0	6675.16650390625	-0.511398553848267	1	0.376346617937088	11754	402.666656494141	10706.3330078125	2	4	1	0	0	0	0	0	0	0
0	33	30	0	0	0	0	0	1	0	6	6	6	2	3	1	0	3050	0	0	0	106.33666229248	1.33333337306976
1	8	32	0	0	0	4362	-1	1	-0.960110664367676	4337	822.166687011719	181.33332824707	0	1	3	0	0	0	0	0	0	0
1	45	27	0	0	0	0	0	0	0	0	0	0	0.5	4	2.33333325386047	-1	0	1325.33508300781	0	695.252014160156	94	1.5
0	2	36	0	0	0	2548.5	-0.669353187084198	1	-0.0403156988322735	8054	898.833312988281	5573.66650390625	0	1	3	0	0	0	0	0	0	0
0	85	42	0	0	0	692.599975585938	1.01049470901489	1	-0.996039628982544	505	136.83332824707	49.6666679382324	0.16666667163372	3	2.66666674613953	0	0	0	0	0	0	0
0	45	56	0	0	0	0	0	1	-0.0709175765514374	5300	3612.16674804688	3684.66674804688	1	3	1	0	6400	0	0	45.843334197998	239.5	1
0	0	39	0	0	0	831.333312988281	-0.436399221420288	1	0.0157068055123091	389	4.83333349227905	387	0.16666667163372	2	2	0	850	370.639984130859	370.040008544922	625.271667480469	0	0
0	55	40	0	0	0	3139.25	-1	1	0.901139676570892	8403	1952.33337402344	6787.33349609375	0	0	0	0	0	0	0	0	0	0
0	2	58	0	0	0	0	0	0	0	0	0	0	3	5	1	0	11050	10875.830078125	402.510009765625	0	399.739990234375	1.79999995231628
0	0	53	0	0	0	0	0	1	-0.150494784116745	14552	12812	12425	0.333333343267441	2	1	0	15600	15600	0	0	0	0
0	24	63	0	0	0	0	0	1	1.32142853736877	16534	5500.5	7555.66650390625	2	3	3	0	0	0	0	0	0	0
1	54	40	110603.3359375	1	480	0	0	0.833333313465118	9999999	54	20.5	9	0.333333343267441	2	3	0	0	0	0	0	0	0
0	7	63	0	0	0	676.166687011719	0.0240601506084204	1	22.8556709289551	2314	982.166687011719	1569.66662597656	1	3	1.33333337306976	0	1000	0	0	0	28.2099990844727	1
0	4	38	60937.33203125	0	0	4955.83349609375	0.0542485453188419	1	0.0693333297967911	22857	15885.5	21598.333984375	3.33333325386047	5	1	-1	0	0	0	0	0	0
1	5	35	0	0	0	2947	-0.0536524951457977	1	0.0735794082283974	4421	1283.66662597656	3994.66674804688	0	0	0	0	0	0	0	0	0	0
1	51	28	0	0	0	1639.66662597656	0.04797687754035	1	0.28310215473175	6105	724.333312988281	4856	0	2	3	0	0	0	0	0	0	0
0	2	57	0	0	0	14434.5	-0.0401391908526421	0.833333313465118	9999999	9895	0	9858.3330078125	5	6	3	0	0	0	0	0	0	0
0	37	36	0	0	0	1539	-1	1	1.25	143	75.5	88.3333358764648	0.16666667163372	3	3	0	0	0	0	0	0	0
0	1	50	0	0	0	0	0	1	0	2	2	2	1.33333337306976	3	3	0	2100	24.6599998474121	2112.39990234375	0	32.1699981689453	1.16666662693024
0	79	42	0	0	0	0	0	0.16666667163372	-1	14	2.33333325386047	0	1	2	3	0	1600	0	0	0	650	2
0	80	45	2926.66674804688	1	313	1662.33337402344	-0.106840021908283	1	0.260566890239716	10140	43.1666679382324	9481.6669921875	0	2	2	0	1200	132.703323364258	1037.13000488281	0	29.5	2
0	1	42	0	0	0	1370.83337402344	-0.27086278796196	1	0.101679772138596	7165	467.666656494141	6703.66650390625	0	1	3	9999999	2700	145.093338012695	2400.06005859375	2056.74194335938	0	0
0	96	35	0	0	0	1409	2.40031385421753	1	3.90000009536743	256	146.33332824707	201.66667175293	1	2	3	0	0	0	0	0	0	0
1	0	39	0	0	0	0	0	1	-0.272000014781952	250	227.33332824707	204.66667175293	2	4	1	0	7400	0	0	0	2863.32666015625	5.19999980926514
1	12	28	0	0	0	1842.66662597656	0.0761705115437508	1	0.030303031206131	34	0	33.3333320617676	0	1	0	0	7500	5465.1865234375	2151.77001953125	2020.87841796875	506.026672363281	1.66666662693024
0	0	32	0	0	0	825.166687011719	2.74501991271973	1	23.5	1002	667.166687011719	966.333312988281	0	0	0	0	0	0	0	0	0	0
0	0	30	0	0	0	2986.66674804688	0.783475756645203	1	0.216801390051842	5074	2446.33325195312	4622.66650390625	0.16666667163372	1	3	0	0	0	0	0	0	0
0	98	31	0	0	0	2351.5	-1	1	-0.215855330228806	35723	15119.6669921875	28519	1.5	1	1	0	0	0	0	0	0	0
0	92	35	0	0	0	2537.80004882812	-0.240080028772354	0.5	9999999	1884	316.5	5	1	1	1	0	0	0	0	0	0	0
0	9	48	0	0	0	2164	-0.0751131251454353	0.5	0	458	149	145.33332824707	0	0	0	0	0	0	0	0	0	0
1	15	42	7211.33349609375	1	414	0	0	0.666666686534882	-1	129	37.3333320617676	4.66666650772095	0	1	3	0	0	0	0	0	0	0
0	70	41	0	0	0	0	0	1	0.315029382705688	15864	2661	7469	1	3	1	0	0	0	0	0	258.080017089844	1
1	48	42	0	0	0	0	0	0	0	0	0	0	3	7	3	-1	0	1840.22998046875	0	1404.61596679688	909.279968261719	6
1	39	30	12324	1	1029	14274.6669921875	0.0318778678774834	1	-0.713164746761322	22302	14386.1669921875	10101	2	5	1	0	1000	961.359985351562	38.7999992370605	0	0	0
0	4	40	122723	1	528.166687011719	0	0	1	0.33249369263649	788	493.666656494141	598.333312988281	0.666666686534882	2	1	0	0	0	0	0	0	0
0	3	55	0	0	0	0	0	1	0.0790061429142952	3865	3737.16674804688	3771.66674804688	0	0	0	0	0	0	0	0	0	0
0	25	63	0	0	0	913	-0.439119160175323	1	-0.518072307109833	332	183.83332824707	165	0	0	0	0	0	0	0	0	0	0
0	0	44	0	0	0	2617.19995117188	9999999	0.833333313465118	9999999	1509	655.5	387.333343505859	1	1	0	0	0	0	0	0	0	0
0	11	32	0	0	0	6296.5	-0.60033506155014	1	-0.807853400707245	7000	2903.66674804688	1171.66662597656	0	1	3	0	0	0	0	0	0	0
0	0	28	0	0	0	1743.5	1.55158734321594	1	-0.469847917556763	3713	1344.33337402344	1147	0	0	0	0	0	0	0	0	0	0
1	1	35	12137	1	753	0	0	0.833333313465118	2.76470589637756	295	109.5	192.66667175293	0	2	1	0	12100	0	0	318.333343505859	0	1.5
0	0	39	0	0	0	1775.83337402344	0.21977287530899	1	-0.299595147371292	782	271.666656494141	128	0	0	0	0	0	0	0	0	0	0
0	1	41	0	0	0	1099	0.0800640508532524	1	-0.100622408092022	3856	383.833343505859	3468.33325195312	2.16666674613953	3	3	0	0	0	0	0	0	0
0	11	36	0	0	0	2946.5	-0.0331304930150509	1	-0.130585685372353	4821	3833.83325195312	3373.33325195312	3.33333325386047	5	1.33333337306976	0	0	0	0	0	0	0
0	0	34	0	0	0	10842	9999999	1	0.760784327983856	21563	10637.6669921875	9210.6669921875	1	1	1.33333337306976	0	0	0	0	0	0	0
0	9	49	0	0	0	1083.5	0.0123393312096596	1	-0.75806450843811	248	76.3333358764648	53	2	5	2	0	1650	1624.06665039062	51.9700012207031	0	26.1299991607666	1.20000004768372
1	3	35	38529	1	918	4794.75	-1	1	-0.798730134963989	1575	451.333343505859	510	2	2	1	0	0	0	0	0	0	0
0	4	40	314806	1	708	6940	-1	1	-0.844871461391449	16726	7320.66650390625	3822.33325195312	1.16666662693024	3	1	0	12000	731.279968261719	11002.7099609375	11127.3671875	0	1
1	5	27	0	0	0	0	0	1	-0.890350878238678	228	77.6666641235352	25	0	1	0	0	0	0	0	0	0	0
0	12	39	0	0	0	3421.83325195312	0.903185784816742	1	0.326843529939651	13153	1178.33337402344	12235	0	1	3	0	0	0	0	0	0	0
1	12	51	0	0	0	0	0	0.833333313465118	-0.861003518104553	49321	20465.833984375	18031.333984375	0	1	0	0	12500	12500	0	0	0	0
0	1	34	0	0	0	2846.66674804688	-0.107685230672359	1	0.0999527797102928	8454	1144.16662597656	6126	0	1	1	0	5150	5150	0	127.946662902832	0	0
0	3	64	0	0	0	4117	0	1	0.22408963739872	1311	977.333312988281	1215.33337402344	3.5	4	1	9999999	15000	0	0	0	0	0
0	17	63	0	0	0	0	0	1	-0.652626216411591	53061	24565	25084.333984375	0	2	0	0	0	0	0	0	0	0
0	12	58	0	0	0	0	0	1	-0.187335088849068	481	391.666656494141	371.666656494141	0	1	0	0	950	313.543334960938	545.780029296875	759.224975585938	0	1
1	17	49	0	0	0	0	0	1	0	35	35	35	3.66666674613953	5	3	-1	0	189.75	0	6158.5224609375	0	0
0	1	35	0	0	0	2822.19995117188	9999999	1	9999999	2558	1347	1469.33337402344	0	0	0	0	0	0	0	0	0	0
0	3	53	0	0	0	0	0	1	-0.992158889770508	1913	375.666656494141	20	0	4	3	0	0	0	0	0	0	0
0	16	36	50348.33203125	1	1741	0	0	1	0	1	1	1	2	3	2.66666674613953	0	5000	2749.17993164062	843.739990234375	1309.03332519531	2199.46508789062	6.80000019073486
0	73	66	231771.671875	1	1550	0	0	1	0.158730164170265	2206	487	109.666664123535	4	5	1	0	30000	22590.44921875	7501.64013671875	0	1275.625	1.60000002384186
0	75	34	0	0	0	1514.83337402344	0.135761588811874	1	0.0432293154299259	8377	7534.33349609375	7548.66650390625	1	2	1	0	3150	3150	0	0	0	0
0	0	51	0	0	0	3082.16674804688	0.122835673391819	0.833333313465118	2.66719484329224	2314	828	1267.33337402344	0	0	0	0	0	0	0	0	0	0
0	0	34	18478.333984375	1	736	4530.5	0	1	-0.988249838352203	2042	766.166687011719	691.333312988281	0	1	1	0	2600	920.933349609375	1548.86596679688	1776.7900390625	29.2466659545898	1.16666662693024
0	1	39	0	0	0	3896	-1	1	-0.024127310141921	3896	3871.33325195312	3846.66674804688	0	0	0	0	0	0	0	0	0	0
0	28	33	0	0	0	2105	-0.0306358374655247	1	19.7567558288574	777	304.5	297.333343505859	0	2	1	0	6000	0	0	0	0	0
0	96	55	0	0	0	0	0	1	0.545296192169189	2044	1586.16662597656	1662.66662597656	0	1	1	0	0	0	0	0	0	0
1	28	31	0	0	0	4539.7998046875	9999999	1	12.470588684082	3360	1432.33337402344	1624	1	2	2	0	3000	0	0	8.33333301544189	1061.35339355469	9.16666698455811
0	10	45	0	0	0	1362	0	1	-0.0417615808546543	2142	1037.33337402344	482	0	0	0	0	0	0	0	0	0	0
1	82	41	0	0	0	0	0	1	-0.221674874424934	1945	420.166656494141	712.666687011719	1	1	1	0	0	0	0	0	0	0
0	33	41	0	0	0	3137.16674804688	1.10343182086945	1	-0.980970501899719	3153	1326.16662597656	1096.66662597656	1	2	3	0	9300	0	0	3549.04663085938	28.1933326721191	1.83333337306976
1	83	34	7903.33349609375	1	344	0	0	0	0	0	0	0	2.16666674613953	3	1	0	0	0	0	0	0	0
0	0	34	11665.6669921875	1	340	2623.5	0.618217587471008	1	0.00906344410032034	1085	15	1027.33337402344	0	1	1	-1	0	2000	0	0	0	0
0	1	34	0	0	0	3650	-0.202592089772224	1	-0.462013870477676	29287	5446.83349609375	17588	1.5	3	3	0	6300	6300	0	0	0	0
0	60	38	0	0	0	573.75	0	1	0.00645161280408502	1336	358.666656494141	556.666687011719	3	5	1	0	1450	1450	0	0	0	0
0	71	63	0	0	0	0	0	1	533.571411132812	6804	2695.16674804688	4773.33349609375	0	1	1	0	0	0	0	0	0	0
0	1	39	0	0	0	1628	0	1	-0.970085442066193	234	126	94	2.5	4	1	0	2000	0	0	132.054992675781	39.1100006103516	2.5
